[seq_id=1] agent_inference: LNA=1, Filter=0, Mixer=-1.589dBm, IFAmp=4.501dB, EVM=99.978%, Status=0
[seq_id=1364] agent_inference: LNA=1, Filter=0, Mixer=5.666dBm, IFAmp=6.213dB, EVM=90.373%, Status=0
[seq_id=1365] agent_inference: LNA=1, Filter=0, Mixer=5.719dBm, IFAmp=6.173dB, EVM=90.155%, Status=0
[seq_id=1366] agent_inference: LNA=1, Filter=0, Mixer=5.649dBm, IFAmp=6.223dB, EVM=90.487%, Status=0
[seq_id=1367] agent_inference: LNA=1, Filter=0, Mixer=5.674dBm, IFAmp=6.194dB, EVM=90.393%, Status=0
[seq_id=1368] agent_inference: LNA=1, Filter=0, Mixer=5.679dBm, IFAmp=6.181dB, EVM=90.372%, Status=0
[seq_id=1369] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.175dB, EVM=90.429%, Status=0
[seq_id=1370] agent_inference: LNA=1, Filter=0, Mixer=5.686dBm, IFAmp=6.210dB, EVM=90.152%, Status=0
[seq_id=1371] agent_inference: LNA=1, Filter=0, Mixer=5.666dBm, IFAmp=6.232dB, EVM=90.303%, Status=0
[seq_id=1372] agent_inference: LNA=1, Filter=0, Mixer=5.686dBm, IFAmp=6.216dB, EVM=90.236%, Status=0
[seq_id=1373] agent_inference: LNA=1, Filter=0, Mixer=5.699dBm, IFAmp=6.124dB, EVM=90.479%, Status=0
[seq_id=1374] agent_inference: LNA=1, Filter=0, Mixer=5.686dBm, IFAmp=6.165dB, EVM=90.336%, Status=0
[seq_id=1375] agent_inference: LNA=1, Filter=0, Mixer=5.671dBm, IFAmp=6.208dB, EVM=90.360%, Status=0
[seq_id=1376] agent_inference: LNA=1, Filter=0, Mixer=5.678dBm, IFAmp=6.180dB, EVM=90.378%, Status=0
[seq_id=1377] agent_inference: LNA=1, Filter=0, Mixer=5.664dBm, IFAmp=6.208dB, EVM=90.313%, Status=0
[seq_id=1378] agent_inference: LNA=1, Filter=0, Mixer=5.702dBm, IFAmp=6.165dB, EVM=90.251%, Status=0
[seq_id=1379] agent_inference: LNA=1, Filter=0, Mixer=5.692dBm, IFAmp=6.183dB, EVM=90.159%, Status=0
[seq_id=1380] agent_inference: LNA=1, Filter=0, Mixer=5.656dBm, IFAmp=6.241dB, EVM=90.364%, Status=0
[seq_id=1381] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.211dB, EVM=90.361%, Status=0
[seq_id=1382] agent_inference: LNA=1, Filter=0, Mixer=5.669dBm, IFAmp=6.210dB, EVM=90.369%, Status=0
[seq_id=1383] agent_inference: LNA=1, Filter=0, Mixer=5.693dBm, IFAmp=6.200dB, EVM=90.335%, Status=0
[seq_id=1384] agent_inference: LNA=1, Filter=0, Mixer=5.687dBm, IFAmp=6.235dB, EVM=90.306%, Status=0
[seq_id=1385] agent_inference: LNA=1, Filter=0, Mixer=5.693dBm, IFAmp=6.208dB, EVM=90.231%, Status=0
[seq_id=1386] agent_inference: LNA=1, Filter=0, Mixer=5.701dBm, IFAmp=6.187dB, EVM=90.245%, Status=0
[seq_id=1387] agent_inference: LNA=1, Filter=0, Mixer=5.665dBm, IFAmp=6.208dB, EVM=90.416%, Status=0
[seq_id=1388] agent_inference: LNA=1, Filter=0, Mixer=5.676dBm, IFAmp=6.180dB, EVM=90.365%, Status=0
[seq_id=1389] agent_inference: LNA=1, Filter=0, Mixer=5.651dBm, IFAmp=6.257dB, EVM=90.445%, Status=0
[seq_id=1390] agent_inference: LNA=1, Filter=0, Mixer=5.673dBm, IFAmp=6.225dB, EVM=90.429%, Status=0
[seq_id=1391] agent_inference: LNA=1, Filter=0, Mixer=5.690dBm, IFAmp=6.134dB, EVM=90.350%, Status=0
[seq_id=1392] agent_inference: LNA=1, Filter=0, Mixer=5.725dBm, IFAmp=6.152dB, EVM=90.260%, Status=0
[seq_id=1393] agent_inference: LNA=1, Filter=0, Mixer=5.693dBm, IFAmp=6.190dB, EVM=90.272%, Status=0
[seq_id=1394] agent_inference: LNA=1, Filter=0, Mixer=5.695dBm, IFAmp=6.180dB, EVM=90.265%, Status=0
[seq_id=1395] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.204dB, EVM=90.235%, Status=0
[seq_id=1396] agent_inference: LNA=1, Filter=0, Mixer=5.684dBm, IFAmp=6.236dB, EVM=90.160%, Status=0
[seq_id=1397] agent_inference: LNA=1, Filter=0, Mixer=5.678dBm, IFAmp=6.193dB, EVM=90.291%, Status=0
[seq_id=1398] agent_inference: LNA=1, Filter=0, Mixer=5.698dBm, IFAmp=6.197dB, EVM=90.289%, Status=0
[seq_id=1399] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.209dB, EVM=90.315%, Status=0
[seq_id=1400] agent_inference: LNA=1, Filter=0, Mixer=5.670dBm, IFAmp=6.205dB, EVM=90.324%, Status=0
[seq_id=1401] agent_inference: LNA=1, Filter=0, Mixer=5.656dBm, IFAmp=6.251dB, EVM=90.277%, Status=0
[seq_id=1402] agent_inference: LNA=1, Filter=0, Mixer=5.681dBm, IFAmp=6.172dB, EVM=90.395%, Status=0
[seq_id=1403] agent_inference: LNA=1, Filter=0, Mixer=5.673dBm, IFAmp=6.218dB, EVM=90.380%, Status=0
[seq_id=1404] agent_inference: LNA=1, Filter=0, Mixer=5.695dBm, IFAmp=6.150dB, EVM=90.285%, Status=0
[seq_id=1405] agent_inference: LNA=1, Filter=0, Mixer=5.680dBm, IFAmp=6.210dB, EVM=90.169%, Status=0
[seq_id=1406] agent_inference: LNA=1, Filter=0, Mixer=5.712dBm, IFAmp=6.146dB, EVM=90.267%, Status=0
[seq_id=1407] agent_inference: LNA=1, Filter=0, Mixer=5.658dBm, IFAmp=6.188dB, EVM=90.421%, Status=0
[seq_id=1408] agent_inference: LNA=1, Filter=0, Mixer=5.683dBm, IFAmp=6.192dB, EVM=90.279%, Status=0
[seq_id=1409] agent_inference: LNA=1, Filter=0, Mixer=5.688dBm, IFAmp=6.196dB, EVM=90.291%, Status=0
[seq_id=1410] agent_inference: LNA=1, Filter=0, Mixer=5.668dBm, IFAmp=6.185dB, EVM=90.377%, Status=0
[seq_id=1411] agent_inference: LNA=1, Filter=0, Mixer=5.654dBm, IFAmp=6.224dB, EVM=90.479%, Status=0
[seq_id=1412] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.193dB, EVM=90.555%, Status=0
[seq_id=1413] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.200dB, EVM=90.421%, Status=0
[seq_id=1414] agent_inference: LNA=1, Filter=0, Mixer=5.688dBm, IFAmp=6.244dB, EVM=90.133%, Status=0
[seq_id=1415] agent_inference: LNA=1, Filter=0, Mixer=5.699dBm, IFAmp=6.203dB, EVM=90.106%, Status=0
[seq_id=1416] agent_inference: LNA=1, Filter=0, Mixer=5.715dBm, IFAmp=6.169dB, EVM=90.208%, Status=0
[seq_id=1417] agent_inference: LNA=1, Filter=0, Mixer=5.655dBm, IFAmp=6.194dB, EVM=90.409%, Status=0
[seq_id=1418] agent_inference: LNA=1, Filter=0, Mixer=5.675dBm, IFAmp=6.220dB, EVM=90.198%, Status=0
[seq_id=1419] agent_inference: LNA=1, Filter=0, Mixer=5.627dBm, IFAmp=6.242dB, EVM=90.470%, Status=0
[seq_id=1420] agent_inference: LNA=1, Filter=0, Mixer=5.679dBm, IFAmp=6.184dB, EVM=90.308%, Status=0
[seq_id=1421] agent_inference: LNA=1, Filter=0, Mixer=5.705dBm, IFAmp=6.173dB, EVM=90.308%, Status=0
[seq_id=1422] agent_inference: LNA=1, Filter=0, Mixer=5.681dBm, IFAmp=6.182dB, EVM=90.416%, Status=0
[seq_id=1423] agent_inference: LNA=1, Filter=0, Mixer=5.702dBm, IFAmp=6.166dB, EVM=90.301%, Status=0
[seq_id=1424] agent_inference: LNA=1, Filter=0, Mixer=5.696dBm, IFAmp=6.180dB, EVM=90.321%, Status=0
[seq_id=1425] agent_inference: LNA=1, Filter=0, Mixer=5.673dBm, IFAmp=6.217dB, EVM=90.278%, Status=0
[seq_id=1426] agent_inference: LNA=1, Filter=0, Mixer=5.659dBm, IFAmp=6.213dB, EVM=90.587%, Status=0
[seq_id=1427] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.185dB, EVM=90.368%, Status=0
[seq_id=1428] agent_inference: LNA=1, Filter=0, Mixer=5.688dBm, IFAmp=6.186dB, EVM=90.360%, Status=0
[seq_id=1429] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.180dB, EVM=90.173%, Status=0
[seq_id=1430] agent_inference: LNA=1, Filter=0, Mixer=5.696dBm, IFAmp=6.139dB, EVM=90.228%, Status=0
[seq_id=1431] agent_inference: LNA=1, Filter=0, Mixer=5.680dBm, IFAmp=6.200dB, EVM=90.280%, Status=0
[seq_id=1432] agent_inference: LNA=1, Filter=0, Mixer=5.700dBm, IFAmp=6.191dB, EVM=90.169%, Status=0
[seq_id=1433] agent_inference: LNA=1, Filter=0, Mixer=5.682dBm, IFAmp=6.167dB, EVM=90.380%, Status=0
[seq_id=1434] agent_inference: LNA=1, Filter=0, Mixer=5.670dBm, IFAmp=6.214dB, EVM=90.264%, Status=0
[seq_id=1435] agent_inference: LNA=1, Filter=0, Mixer=5.724dBm, IFAmp=6.161dB, EVM=90.147%, Status=0
[seq_id=1436] agent_inference: LNA=1, Filter=0, Mixer=5.697dBm, IFAmp=6.202dB, EVM=90.229%, Status=0
[seq_id=1437] agent_inference: LNA=1, Filter=0, Mixer=5.666dBm, IFAmp=6.202dB, EVM=90.323%, Status=0
[seq_id=1438] agent_inference: LNA=1, Filter=0, Mixer=5.685dBm, IFAmp=6.198dB, EVM=90.296%, Status=0
[seq_id=1439] agent_inference: LNA=1, Filter=0, Mixer=5.669dBm, IFAmp=6.207dB, EVM=90.328%, Status=0
[seq_id=1440] agent_inference: LNA=1, Filter=0, Mixer=5.683dBm, IFAmp=6.177dB, EVM=90.309%, Status=0
[seq_id=1441] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.216dB, EVM=90.274%, Status=0
[seq_id=1442] agent_inference: LNA=1, Filter=0, Mixer=5.715dBm, IFAmp=6.191dB, EVM=90.329%, Status=0
[seq_id=1443] agent_inference: LNA=1, Filter=0, Mixer=5.714dBm, IFAmp=6.175dB, EVM=90.162%, Status=0
[seq_id=1444] agent_inference: LNA=1, Filter=0, Mixer=5.674dBm, IFAmp=6.148dB, EVM=90.473%, Status=0
[seq_id=1445] agent_inference: LNA=1, Filter=0, Mixer=5.669dBm, IFAmp=6.175dB, EVM=90.438%, Status=0
[seq_id=1446] agent_inference: LNA=1, Filter=0, Mixer=5.693dBm, IFAmp=6.196dB, EVM=90.285%, Status=0
[seq_id=1447] agent_inference: LNA=1, Filter=0, Mixer=5.653dBm, IFAmp=6.237dB, EVM=90.359%, Status=0
[seq_id=1448] agent_inference: LNA=1, Filter=0, Mixer=5.698dBm, IFAmp=6.190dB, EVM=90.141%, Status=0
[seq_id=1449] agent_inference: LNA=1, Filter=0, Mixer=5.679dBm, IFAmp=6.197dB, EVM=90.297%, Status=0
[seq_id=1450] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.184dB, EVM=90.298%, Status=0
[seq_id=1451] agent_inference: LNA=1, Filter=0, Mixer=5.694dBm, IFAmp=6.199dB, EVM=90.359%, Status=0
[seq_id=1452] agent_inference: LNA=1, Filter=0, Mixer=5.664dBm, IFAmp=6.237dB, EVM=90.298%, Status=0
[seq_id=1453] agent_inference: LNA=1, Filter=0, Mixer=5.701dBm, IFAmp=6.190dB, EVM=90.269%, Status=0
[seq_id=1454] agent_inference: LNA=1, Filter=0, Mixer=5.663dBm, IFAmp=6.189dB, EVM=90.413%, Status=0
[seq_id=1455] agent_inference: LNA=1, Filter=0, Mixer=5.687dBm, IFAmp=6.207dB, EVM=90.166%, Status=0
[seq_id=1456] agent_inference: LNA=1, Filter=0, Mixer=5.672dBm, IFAmp=6.184dB, EVM=90.379%, Status=0
[seq_id=1457] agent_inference: LNA=1, Filter=0, Mixer=5.701dBm, IFAmp=6.204dB, EVM=90.132%, Status=0
[seq_id=1458] agent_inference: LNA=1, Filter=0, Mixer=5.688dBm, IFAmp=6.214dB, EVM=90.295%, Status=0
[seq_id=1459] agent_inference: LNA=1, Filter=0, Mixer=5.668dBm, IFAmp=6.198dB, EVM=90.413%, Status=0
[seq_id=1460] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.194dB, EVM=90.451%, Status=0
[seq_id=1461] agent_inference: LNA=1, Filter=0, Mixer=5.692dBm, IFAmp=6.209dB, EVM=90.238%, Status=0
[seq_id=1462] agent_inference: LNA=1, Filter=0, Mixer=5.678dBm, IFAmp=6.187dB, EVM=90.349%, Status=0
[seq_id=1463] agent_inference: LNA=1, Filter=0, Mixer=5.684dBm, IFAmp=6.192dB, EVM=90.484%, Status=0
[seq_id=1464] agent_inference: LNA=1, Filter=0, Mixer=5.693dBm, IFAmp=6.188dB, EVM=90.262%, Status=0
[seq_id=1465] agent_inference: LNA=1, Filter=0, Mixer=5.662dBm, IFAmp=6.226dB, EVM=90.437%, Status=0
[seq_id=1466] agent_inference: LNA=1, Filter=0, Mixer=5.675dBm, IFAmp=6.194dB, EVM=90.339%, Status=0
[seq_id=1467] agent_inference: LNA=1, Filter=0, Mixer=5.674dBm, IFAmp=6.186dB, EVM=90.457%, Status=0
[seq_id=1468] agent_inference: LNA=1, Filter=0, Mixer=5.694dBm, IFAmp=6.178dB, EVM=90.304%, Status=0
[seq_id=1469] agent_inference: LNA=1, Filter=0, Mixer=5.698dBm, IFAmp=6.214dB, EVM=90.138%, Status=0
[seq_id=1470] agent_inference: LNA=1, Filter=0, Mixer=5.681dBm, IFAmp=6.201dB, EVM=90.368%, Status=0
[seq_id=1471] agent_inference: LNA=1, Filter=0, Mixer=5.680dBm, IFAmp=6.179dB, EVM=90.310%, Status=0
[seq_id=1472] agent_inference: LNA=1, Filter=0, Mixer=5.707dBm, IFAmp=6.172dB, EVM=90.214%, Status=0
[seq_id=1473] agent_inference: LNA=1, Filter=0, Mixer=5.704dBm, IFAmp=6.158dB, EVM=90.281%, Status=0
[seq_id=1474] agent_inference: LNA=1, Filter=0, Mixer=5.685dBm, IFAmp=6.196dB, EVM=90.329%, Status=0
[seq_id=1475] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.240dB, EVM=90.288%, Status=0
[seq_id=1476] agent_inference: LNA=1, Filter=0, Mixer=5.720dBm, IFAmp=6.152dB, EVM=90.206%, Status=0
[seq_id=1477] agent_inference: LNA=1, Filter=0, Mixer=5.707dBm, IFAmp=6.138dB, EVM=90.297%, Status=0
[seq_id=1478] agent_inference: LNA=1, Filter=0, Mixer=5.674dBm, IFAmp=6.200dB, EVM=90.447%, Status=0
[seq_id=1479] agent_inference: LNA=1, Filter=0, Mixer=5.640dBm, IFAmp=6.223dB, EVM=90.513%, Status=0
[seq_id=1480] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.185dB, EVM=90.438%, Status=0
[seq_id=1481] agent_inference: LNA=1, Filter=0, Mixer=5.685dBm, IFAmp=6.171dB, EVM=90.396%, Status=0
[seq_id=1482] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.188dB, EVM=90.272%, Status=0
[seq_id=1483] agent_inference: LNA=1, Filter=0, Mixer=5.718dBm, IFAmp=6.136dB, EVM=90.286%, Status=0
[seq_id=1484] agent_inference: LNA=1, Filter=0, Mixer=5.676dBm, IFAmp=6.220dB, EVM=90.276%, Status=0
[seq_id=1485] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.228dB, EVM=90.287%, Status=0
[seq_id=1486] agent_inference: LNA=1, Filter=0, Mixer=5.702dBm, IFAmp=6.130dB, EVM=90.296%, Status=0
[seq_id=1487] agent_inference: LNA=1, Filter=0, Mixer=5.712dBm, IFAmp=6.172dB, EVM=90.148%, Status=0
[seq_id=1488] agent_inference: LNA=1, Filter=0, Mixer=5.710dBm, IFAmp=6.202dB, EVM=90.077%, Status=0
[seq_id=1489] agent_inference: LNA=1, Filter=0, Mixer=5.672dBm, IFAmp=6.205dB, EVM=90.323%, Status=0
[seq_id=1490] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.217dB, EVM=90.170%, Status=0
[seq_id=1491] agent_inference: LNA=1, Filter=0, Mixer=5.686dBm, IFAmp=6.177dB, EVM=90.313%, Status=0
[seq_id=1492] agent_inference: LNA=1, Filter=0, Mixer=5.700dBm, IFAmp=6.191dB, EVM=90.265%, Status=0
[seq_id=1493] agent_inference: LNA=1, Filter=0, Mixer=5.651dBm, IFAmp=6.205dB, EVM=90.529%, Status=0
[seq_id=1494] agent_inference: LNA=1, Filter=0, Mixer=5.683dBm, IFAmp=6.186dB, EVM=90.194%, Status=0
[seq_id=1495] agent_inference: LNA=1, Filter=0, Mixer=5.675dBm, IFAmp=6.202dB, EVM=90.449%, Status=0
[seq_id=1496] agent_inference: LNA=1, Filter=0, Mixer=5.713dBm, IFAmp=6.158dB, EVM=90.212%, Status=0
[seq_id=1497] agent_inference: LNA=1, Filter=0, Mixer=5.704dBm, IFAmp=6.183dB, EVM=90.382%, Status=0
[seq_id=1498] agent_inference: LNA=1, Filter=0, Mixer=5.674dBm, IFAmp=6.189dB, EVM=90.431%, Status=0
[seq_id=1499] agent_inference: LNA=1, Filter=0, Mixer=5.723dBm, IFAmp=6.161dB, EVM=90.136%, Status=0
[seq_id=1500] agent_inference: LNA=1, Filter=0, Mixer=5.682dBm, IFAmp=6.175dB, EVM=90.386%, Status=0
[seq_id=1501] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.181dB, EVM=90.370%, Status=0
[seq_id=1502] agent_inference: LNA=1, Filter=0, Mixer=5.719dBm, IFAmp=6.121dB, EVM=90.408%, Status=0
[seq_id=1503] agent_inference: LNA=1, Filter=0, Mixer=5.713dBm, IFAmp=6.156dB, EVM=90.226%, Status=0
[seq_id=1504] agent_inference: LNA=1, Filter=0, Mixer=5.690dBm, IFAmp=6.192dB, EVM=90.293%, Status=0
[seq_id=1505] agent_inference: LNA=1, Filter=0, Mixer=5.679dBm, IFAmp=6.182dB, EVM=90.508%, Status=0
[seq_id=1506] agent_inference: LNA=1, Filter=0, Mixer=5.690dBm, IFAmp=6.183dB, EVM=90.319%, Status=0
[seq_id=1507] agent_inference: LNA=1, Filter=0, Mixer=5.690dBm, IFAmp=6.173dB, EVM=90.377%, Status=0
[seq_id=1508] agent_inference: LNA=1, Filter=0, Mixer=5.670dBm, IFAmp=6.206dB, EVM=90.308%, Status=0
[seq_id=1509] agent_inference: LNA=1, Filter=0, Mixer=5.716dBm, IFAmp=6.142dB, EVM=90.262%, Status=0
[seq_id=1510] agent_inference: LNA=1, Filter=0, Mixer=5.689dBm, IFAmp=6.188dB, EVM=90.270%, Status=0
[seq_id=1511] agent_inference: LNA=1, Filter=0, Mixer=5.672dBm, IFAmp=6.211dB, EVM=90.284%, Status=0
[seq_id=1512] agent_inference: LNA=1, Filter=0, Mixer=5.650dBm, IFAmp=6.236dB, EVM=90.386%, Status=0
[seq_id=1513] agent_inference: LNA=1, Filter=0, Mixer=5.655dBm, IFAmp=6.240dB, EVM=90.544%, Status=0
[seq_id=1514] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.168dB, EVM=90.186%, Status=0
[seq_id=1515] agent_inference: LNA=1, Filter=0, Mixer=5.679dBm, IFAmp=6.215dB, EVM=90.231%, Status=0
[seq_id=1516] agent_inference: LNA=1, Filter=0, Mixer=5.632dBm, IFAmp=6.266dB, EVM=90.535%, Status=0
[seq_id=1517] agent_inference: LNA=1, Filter=0, Mixer=5.714dBm, IFAmp=6.168dB, EVM=90.243%, Status=0
[seq_id=1518] agent_inference: LNA=1, Filter=0, Mixer=5.675dBm, IFAmp=6.214dB, EVM=90.403%, Status=0
[seq_id=1519] agent_inference: LNA=1, Filter=0, Mixer=5.689dBm, IFAmp=6.193dB, EVM=90.335%, Status=0
[seq_id=1520] agent_inference: LNA=1, Filter=0, Mixer=5.703dBm, IFAmp=6.194dB, EVM=90.261%, Status=0
[seq_id=1521] agent_inference: LNA=1, Filter=0, Mixer=5.689dBm, IFAmp=6.203dB, EVM=90.212%, Status=0
[seq_id=1522] agent_inference: LNA=1, Filter=0, Mixer=5.684dBm, IFAmp=6.181dB, EVM=90.254%, Status=0
[seq_id=1523] agent_inference: LNA=1, Filter=0, Mixer=5.698dBm, IFAmp=6.187dB, EVM=90.218%, Status=0
[seq_id=1524] agent_inference: LNA=1, Filter=0, Mixer=5.699dBm, IFAmp=6.189dB, EVM=90.227%, Status=0
[seq_id=1525] agent_inference: LNA=1, Filter=0, Mixer=5.683dBm, IFAmp=6.196dB, EVM=90.347%, Status=0
[seq_id=1526] agent_inference: LNA=1, Filter=0, Mixer=5.644dBm, IFAmp=6.263dB, EVM=90.405%, Status=0
[seq_id=1527] agent_inference: LNA=1, Filter=0, Mixer=5.714dBm, IFAmp=6.155dB, EVM=90.194%, Status=0
[seq_id=1528] agent_inference: LNA=1, Filter=0, Mixer=5.664dBm, IFAmp=6.210dB, EVM=90.396%, Status=0
[seq_id=1529] agent_inference: LNA=1, Filter=0, Mixer=5.682dBm, IFAmp=6.200dB, EVM=90.305%, Status=0
[seq_id=1530] agent_inference: LNA=1, Filter=0, Mixer=5.700dBm, IFAmp=6.201dB, EVM=90.288%, Status=0
[seq_id=1531] agent_inference: LNA=1, Filter=0, Mixer=5.674dBm, IFAmp=6.219dB, EVM=90.180%, Status=0
[seq_id=1532] agent_inference: LNA=1, Filter=0, Mixer=5.678dBm, IFAmp=6.199dB, EVM=90.304%, Status=0
[seq_id=1533] agent_inference: LNA=1, Filter=0, Mixer=5.669dBm, IFAmp=6.201dB, EVM=90.489%, Status=0
[seq_id=1534] agent_inference: LNA=1, Filter=0, Mixer=5.710dBm, IFAmp=6.174dB, EVM=90.164%, Status=0
[seq_id=1535] agent_inference: LNA=1, Filter=0, Mixer=5.674dBm, IFAmp=6.223dB, EVM=90.254%, Status=0
[seq_id=1536] agent_inference: LNA=1, Filter=0, Mixer=5.670dBm, IFAmp=6.182dB, EVM=90.500%, Status=0
[seq_id=1537] agent_inference: LNA=1, Filter=0, Mixer=5.723dBm, IFAmp=6.164dB, EVM=90.190%, Status=0
[seq_id=1538] agent_inference: LNA=1, Filter=0, Mixer=5.698dBm, IFAmp=6.176dB, EVM=90.253%, Status=0
[seq_id=1539] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.171dB, EVM=90.387%, Status=0
[seq_id=1540] agent_inference: LNA=1, Filter=0, Mixer=5.697dBm, IFAmp=6.182dB, EVM=90.340%, Status=0
[seq_id=1541] agent_inference: LNA=1, Filter=0, Mixer=5.670dBm, IFAmp=6.195dB, EVM=90.461%, Status=0
[seq_id=1542] agent_inference: LNA=1, Filter=0, Mixer=5.684dBm, IFAmp=6.214dB, EVM=90.291%, Status=0
[seq_id=1543] agent_inference: LNA=1, Filter=0, Mixer=5.711dBm, IFAmp=6.154dB, EVM=90.176%, Status=0
[seq_id=1544] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.175dB, EVM=90.386%, Status=0
[seq_id=1545] agent_inference: LNA=1, Filter=0, Mixer=5.672dBm, IFAmp=6.170dB, EVM=90.361%, Status=0
[seq_id=1546] agent_inference: LNA=1, Filter=0, Mixer=5.710dBm, IFAmp=6.155dB, EVM=90.244%, Status=0
[seq_id=1547] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.158dB, EVM=90.523%, Status=0
[seq_id=1548] agent_inference: LNA=1, Filter=0, Mixer=5.678dBm, IFAmp=6.180dB, EVM=90.339%, Status=0
[seq_id=1549] agent_inference: LNA=1, Filter=0, Mixer=5.650dBm, IFAmp=6.208dB, EVM=90.447%, Status=0
[seq_id=1550] agent_inference: LNA=1, Filter=0, Mixer=5.679dBm, IFAmp=6.204dB, EVM=90.201%, Status=0
[seq_id=1551] agent_inference: LNA=1, Filter=0, Mixer=5.705dBm, IFAmp=6.202dB, EVM=90.210%, Status=0
[seq_id=1552] agent_inference: LNA=1, Filter=0, Mixer=5.697dBm, IFAmp=6.194dB, EVM=90.129%, Status=0
[seq_id=1553] agent_inference: LNA=1, Filter=0, Mixer=5.678dBm, IFAmp=6.199dB, EVM=90.386%, Status=0
[seq_id=1554] agent_inference: LNA=1, Filter=0, Mixer=5.664dBm, IFAmp=6.197dB, EVM=90.402%, Status=0
[seq_id=1555] agent_inference: LNA=1, Filter=0, Mixer=5.680dBm, IFAmp=6.220dB, EVM=90.347%, Status=0
[seq_id=1556] agent_inference: LNA=1, Filter=0, Mixer=5.707dBm, IFAmp=6.170dB, EVM=90.269%, Status=0
[seq_id=1557] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.241dB, EVM=90.279%, Status=0
[seq_id=1558] agent_inference: LNA=1, Filter=0, Mixer=5.687dBm, IFAmp=6.194dB, EVM=90.260%, Status=0
[seq_id=1559] agent_inference: LNA=1, Filter=0, Mixer=5.691dBm, IFAmp=6.173dB, EVM=90.352%, Status=0
[seq_id=1560] agent_inference: LNA=1, Filter=0, Mixer=5.667dBm, IFAmp=6.207dB, EVM=90.292%, Status=0
[seq_id=1561] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.197dB, EVM=90.239%, Status=0
[seq_id=1562] agent_inference: LNA=1, Filter=0, Mixer=5.705dBm, IFAmp=6.152dB, EVM=90.284%, Status=0
[seq_id=1563] agent_inference: LNA=1, Filter=0, Mixer=5.678dBm, IFAmp=6.219dB, EVM=90.244%, Status=0
[seq_id=1564] agent_inference: LNA=1, Filter=0, Mixer=5.656dBm, IFAmp=6.200dB, EVM=90.354%, Status=0
[seq_id=1565] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.218dB, EVM=90.278%, Status=0
[seq_id=1566] agent_inference: LNA=1, Filter=0, Mixer=5.693dBm, IFAmp=6.186dB, EVM=90.200%, Status=0
[seq_id=1567] agent_inference: LNA=1, Filter=0, Mixer=5.738dBm, IFAmp=6.127dB, EVM=90.131%, Status=0
[seq_id=1568] agent_inference: LNA=1, Filter=0, Mixer=5.668dBm, IFAmp=6.203dB, EVM=90.441%, Status=0
[seq_id=1569] agent_inference: LNA=1, Filter=0, Mixer=5.728dBm, IFAmp=6.140dB, EVM=90.250%, Status=0
[seq_id=1570] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.177dB, EVM=90.357%, Status=0
[seq_id=1571] agent_inference: LNA=1, Filter=0, Mixer=5.696dBm, IFAmp=6.193dB, EVM=90.114%, Status=0
[seq_id=1572] agent_inference: LNA=1, Filter=0, Mixer=5.676dBm, IFAmp=6.184dB, EVM=90.220%, Status=0
[seq_id=1573] agent_inference: LNA=1, Filter=0, Mixer=5.693dBm, IFAmp=6.202dB, EVM=90.283%, Status=0
[seq_id=1574] agent_inference: LNA=1, Filter=0, Mixer=5.695dBm, IFAmp=6.185dB, EVM=90.198%, Status=0
[seq_id=1575] agent_inference: LNA=1, Filter=0, Mixer=5.677dBm, IFAmp=6.158dB, EVM=90.419%, Status=0
[seq_id=1576] agent_inference: LNA=1, Filter=0, Mixer=5.645dBm, IFAmp=6.266dB, EVM=90.300%, Status=0
[seq_id=1577] agent_inference: LNA=1, Filter=0, Mixer=5.665dBm, IFAmp=6.234dB, EVM=90.381%, Status=0
